_sentence,_receivers,count_receivers,sentence_id,time,time difference,latitude,longitude,altitude,velocity,acceleration,satellites,temperature_external,pressure,humidity,temperature_internal (raw),temperature_internal (corrected),sentence_id,nofix,time,satellites,temperature_external,pressure,humidity,uptime,temperature_internal
"$$SAM,477,15:39:54,51.996429,-1.679218,25678,12,-23.92,24.7,3.08,235.875*B47C","PE2BZ,G8FJG_azel,F5APQ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",10,477,15:39:54,0:00:17,51.996429,-1.679218,25678,7.76,-0.24,12,-23.92,24.7,3.08,235.875,-20.125,477,,15:39:54,12,-23.92,24.7,3.08,,235.875
"$$SAM,478,15:40:12,51.997353,-1.68338,25801,12,-22.55,24.33,2.95,235.75*B680","F80106,G8FJG_azel,PE2BZ,F59665,G8KNN,G7SVI,PE1ANS,G8FJG-V",8,478,15:40:12,0:00:18,51.997353,-1.68338,25801,6.83,-0.93,12,-22.55,24.33,2.95,235.75,-20.25,478,,15:40:12,12,-22.55,24.33,2.95,,235.75
"$$SAM,479,15:40:28,51.998058,-1.687699,25918,12,-22.32,23.84,3.04,236.0*C2AA","G8DJN,G8FJG_azel,F59665,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",10,479,15:40:28,0:00:16,51.998058,-1.687699,25918,7.31,0.48,12,-22.32,23.84,3.04,236,-20,479,,15:40:28,12,-22.32,23.84,3.04,,236
"$$SAM,480,15:40:45,51.998866,-1.692376,26041,12,-22.44,23.47,3.01,235.875*1022","JDL,F80106,G8DXZ,PE2BZ,F5APQ,F59665,G8KNN,G7SVI,PE1ANS",9,480,15:40:45,0:00:17,51.998866,-1.692376,26041,7.24,-0.08,12,-22.44,23.47,3.01,235.875,-20.125,480,,15:40:45,12,-22.44,23.47,3.01,,235.875
"$$SAM,481,15:41:03,51.999667,-1.697167,26157,12,-22.57,22.98,2.93,236.125*4EE3","F5APQ,G8DJN,G8FJG_azel,G8DXZ,F59665,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G6GZH,JDL",12,481,15:41:03,0:00:18,51.999667,-1.697167,26157,6.44,-0.79,12,-22.57,22.98,2.93,236.125,-19.875,481,,15:41:03,12,-22.57,22.98,2.93,,236.125
"$$SAM,482,15:41:21,52.000848,-1.701803,26278,12,-22.91,22.74,3.07,236.125*F43F","PE2BZ,G8DJN,G8FJG_azel,G8DXZ,F5APQ,G1BLO,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",13,482,15:41:21,0:00:18,52.000848,-1.701803,26278,6.72,0.28,12,-22.91,22.74,3.07,236.125,-19.875,482,,15:41:21,12,-22.91,22.74,3.07,,236.125
"$$SAM,483,15:41:38,52.00195,-1.706514,26384,12,-22.1,22.36,3.02,236.0*6EDA","PE2BZ,G8DJN,G8FJG_azel,G8DXZ,F5APQ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,483,15:41:38,0:00:17,52.00195,-1.706514,26384,6.24,-0.49,12,-22.1,22.36,3.02,236,-20,483,,15:41:38,12,-22.1,22.36,3.02,,236
"$$SAM,484,15:41:54,52.00312,-1.711415,26487,12,-21.39,22.0,3.04,236.0*6CE4","PE2BZ,F80106,G8FJG_azel,G8DXZ,F5APQ,F59665,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",12,484,15:41:54,0:00:16,52.00312,-1.711415,26487,6.44,0.20,12,-21.39,22,3.04,236,-20,484,,15:41:54,12,-21.39,22,3.04,,236
"$$SAM,485,15:42:10,52.004535,-1.716351,26588,12,-21.41,21.67,2.87,236.125*F2CD","G8FJG_azel,G8DXZ,F5APQ,F80106,G8KNN,PE1ANS,G8FJG-V",7,485,15:42:10,0:00:16,52.004535,-1.716351,26588,6.31,-0.13,12,-21.41,21.67,2.87,236.125,-19.875,485,,15:42:10,12,-21.41,21.67,2.87,,236.125
"$$SAM,486,15:42:28,52.006261,-1.721704,26702,12,-20.98,21.25,2.86,236.375*C560","PE2BZ,G8FJG_azel,G8DXZ,F59665,F5APQ,PE1ANS,F80106,G8KNN,G7SVI,G1BLO,G8FJG-V,G6GZH,JDL",13,486,15:42:28,0:00:18,52.006261,-1.721704,26702,6.33,0.02,12,-20.98,21.25,2.86,236.375,-19.625,486,,15:42:28,12,-20.98,21.25,2.86,,236.375
"$$SAM,487,15:42:45,52.008081,-1.72696,26817,12,-20.52,21.06,2.69,236.25*2E86","G8DJN,G8FJG_azel,G8DXZ,F59665,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,487,15:42:45,0:00:17,52.008081,-1.72696,26817,6.76,0.43,12,-20.52,21.06,2.69,236.25,-19.75,487,,15:42:45,12,-20.52,21.06,2.69,,236.25
"$$SAM,488,15:43:03,52.010018,-1.731737,26924,12,-20.88,20.67,2.76,236.375*B3F8","G8FJG_azel,G8DXZ,F5APQ,F80106,G7SVI,PE1ANS,G8FJG-V",7,488,15:43:03,0:00:18,52.010018,-1.731737,26924,5.94,-0.82,12,-20.88,20.67,2.76,236.375,-19.625,488,,15:43:03,12,-20.88,20.67,2.76,,236.375
"$$SAM,489,15:43:20,52.011397,-1.736162,27044,12,-20.23,20.39,2.81,236.375*5A45","F5APQ,G8DJN,G8FJG_azel,G8DXZ,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V",10,489,15:43:20,0:00:17,52.011397,-1.736162,27044,7.06,1.11,12,-20.23,20.39,2.81,236.375,-19.625,489,,15:43:20,12,-20.23,20.39,2.81,,236.375
"$$SAM,490,15:43:38,52.012239,-1.740556,27156,12,-20.98,20.04,2.73,236.5*4A00","F5APQ,G8DJN,G8FJG_azel,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",11,490,15:43:38,0:00:18,52.012239,-1.740556,27156,6.22,-0.84,12,-20.98,20.04,2.73,236.5,-19.5,490,,15:43:38,12,-20.98,20.04,2.73,,236.5
"$$SAM,491,15:43:54,52.012608,-1.744077,27258,12,-21.25,19.64,2.73,236.5*3E1D","F5APQ,G8DJN,G8FJG_azel,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",11,491,15:43:54,0:00:16,52.012608,-1.744077,27258,6.38,0.15,12,-21.25,19.64,2.73,236.5,-19.5,491,,15:43:54,12,-21.25,19.64,2.73,,236.5
"$$SAM,492,15:44:11,52.012812,-1.747599,27394,12,-21.75,19.34,2.86,236.5*E2D8","PE2BZ,G8DJN,G8FJG_azel,F5APQ,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",12,492,15:44:11,0:00:17,52.012812,-1.747599,27394,8.00,1.63,12,-21.75,19.34,2.86,236.5,-19.5,492,,15:44:11,12,-21.75,19.34,2.86,,236.5
"$$SAM,493,15:44:27,52.013548,-1.750789,27496,12,-23.56,19.11,2.98,236.625*0D82","F5APQ,G8FJG_azel,F59665,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",11,493,15:44:27,0:00:16,52.013548,-1.750789,27496,6.38,-1.63,12,-23.56,19.11,2.98,236.625,-19.375,493,,15:44:27,12,-23.56,19.11,2.98,,236.625
"$$SAM,494,15:44:45,52.014615,-1.75516,27618,12,-22.86,18.74,2.89,236.625*F3FC","F5APQ,PA3DJR,G8FJG_azel,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",11,494,15:44:45,0:00:18,52.014615,-1.75516,27618,6.78,0.40,12,-22.86,18.74,2.89,236.625,-19.375,494,,15:44:45,12,-22.86,18.74,2.89,,236.625
"$$SAM,495,15:45:02,52.015608,-1.758926,27729,12,-22.49,18.37,2.82,236.625*9D01","F5APQ,G8FJG_azel,G8DXZ,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",10,495,15:45:02,0:00:17,52.015608,-1.758926,27729,6.53,-0.25,12,-22.49,18.37,2.82,236.625,-19.375,495,,15:45:02,12,-22.49,18.37,2.82,,236.625
"$$SAM,496,15:45:20,52.016979,-1.763225,27847,12,-22.16,18.12,2.8,236.75*A2C5","PE2BZ,F80106,G8FJG_azel,G8DXZ,F5APQ,F59665,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,496,15:45:20,0:00:18,52.016979,-1.763225,27847,6.56,0.03,12,-22.16,18.12,2.8,236.75,-19.25,496,,15:45:20,12,-22.16,18.12,2.8,,236.75
"$$SAM,497,15:45:38,52.018634,-1.767536,27970,12,-22.74,17.97,2.82,236.875*3437","PE2BZ,G8FJG_azel,F5APQ,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",11,497,15:45:38,0:00:18,52.018634,-1.767536,27970,6.83,0.28,12,-22.74,17.97,2.82,236.875,-19.125,497,,15:45:38,12,-22.74,17.97,2.82,,236.875
"$$SAM,498,15:45:53,52.019937,-1.771363,28070,12,-22.29,17.51,2.8,236.875*473B","PE2BZ,F80106,G8FJG_azel,F5APQ,F59665,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",12,498,15:45:53,0:00:15,52.019937,-1.771363,28070,6.67,-0.17,12,-22.29,17.51,2.8,236.875,-19.125,498,,15:45:53,12,-22.29,17.51,2.8,,236.875
"$$SAM,499,15:46:11,52.021327,-1.776294,28190,12,-21.68,17.23,2.81,236.75*A85A","PE2BZ,G8FJG_azel,F59665,F5APQ,F80106,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",10,499,15:46:11,0:00:18,52.021327,-1.776294,28190,6.67,0.00,12,-21.68,17.23,2.81,236.75,-19.25,499,,15:46:11,12,-21.68,17.23,2.81,,236.75
"$$SAM,500,15:46:29,52.02223,-1.780833,28324,12,-21.47,16.87,2.85,236.875*A10F","JDL,G8FJG_azel,F59665,F5APQ,F80106,G8KNN,G7SVI,G8FJG-V",8,500,15:46:29,0:00:18,52.02223,-1.780833,28324,7.44,0.78,12,-21.47,16.87,2.85,236.875,-19.125,500,,15:46:29,12,-21.47,16.87,2.85,,236.875
"$$SAM,501,15:46:46,52.022554,-1.784678,28444,12,-20.95,16.63,2.88,236.875*F1A6","F5APQ,G8DJN,G8FJG_azel,PE2BZ,F59665,G8KNN,G7SVI,PE1ANS,G8FJG-V",9,501,15:46:46,0:00:17,52.022554,-1.784678,28444,7.06,-0.39,12,-20.95,16.63,2.88,236.875,-19.125,501,,15:46:46,12,-20.95,16.63,2.88,,236.875
"$$SAM,502,15:47:04,52.02327,-1.789394,28559,12,-21.27,16.37,2.8,236.875*FAD7","PE2BZ,G8DJN,F80106,G8FJG_azel,F5APQ,F59665,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,502,15:47:04,0:00:18,52.02327,-1.789394,28559,6.39,-0.67,12,-21.27,16.37,2.8,236.875,-19.125,502,,15:47:04,12,-21.27,16.37,2.8,,236.875
"$$SAM,503,15:47:20,52.023895,-1.793787,28671,12,-21.89,16.1,2.73,237.0*5230","F5APQ,G8FJG_azel,PE2BZ,G8KNN,G7SVI,PE1ANS,G8FJG-V",7,503,15:47:20,0:00:16,52.023895,-1.793787,28671,7.00,0.61,12,-21.89,16.1,2.73,237,-19,503,,15:47:20,12,-21.89,16.1,2.73,,237
"$$SAM,504,15:47:37,52.024059,-1.798403,28798,12,-22.05,15.8,2.7,237.0*D531","PE2BZ,F80106,G8FJG_azel,F5APQ,F59665,G8KNN,PE1ANS,G8FJG-V,G6GZH,JDL",10,504,15:47:37,0:00:17,52.024059,-1.798403,28798,7.47,0.47,12,-22.05,15.8,2.7,237,-19,504,,15:47:37,12,-22.05,15.8,2.7,,237
"$$SAM,505,15:47:53,52.02429,-1.802861,28916,11,-22.32,15.55,2.76,237.0*9F8F","PE2BZ,F80106,G8FJG_azel,G8DXZ,F5APQ,F59665,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",12,505,15:47:53,0:00:16,52.02429,-1.802861,28916,7.38,-0.10,11,-22.32,15.55,2.76,237,-19,505,,15:47:53,11,-22.32,15.55,2.76,,237
"$$SAM,506,15:48:11,52.024536,-1.80847,29041,12,-22.06,15.26,2.74,236.875*4F02","F5APQ,G8FJG_azel,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",10,506,15:48:11,0:00:18,52.024536,-1.80847,29041,6.94,-0.43,12,-22.06,15.26,2.74,236.875,-19.125,506,,15:48:11,12,-22.06,15.26,2.74,,236.875
"$$SAM,507,15:48:27,52.024795,-1.813751,29152,12,-22.01,14.98,2.66,237.125*F2D4","F5APQ,PA3DJR,G8FJG_azel,G8DXZ,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,507,15:48:27,0:00:16,52.024795,-1.813751,29152,6.94,-0.01,12,-22.01,14.98,2.66,237.125,-18.875,507,,15:48:27,12,-22.01,14.98,2.66,,237.125
"$$SAM,508,15:48:44,52.024874,-1.819447,29274,12,-21.86,14.8,2.61,237.125*71DE","F5APQ,G8DJN,PA3DJR,G8FJG_azel,PE2BZ,F59665,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,508,15:48:44,0:00:17,52.024874,-1.819447,29274,7.18,0.24,12,-21.86,14.8,2.61,237.125,-18.875,508,,15:48:44,12,-21.86,14.8,2.61,,237.125
"$$SAM,509,15:49:02,52.024931,-1.825544,29402,12,-21.16,14.52,2.55,237.125*862A","F5APQ,G8DJN,F80106,G8FJG_azel,PE2BZ,F59665,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,509,15:49:02,0:00:18,52.024931,-1.825544,29402,7.11,-0.07,12,-21.16,14.52,2.55,237.125,-18.875,509,,15:49:02,12,-21.16,14.52,2.55,,237.125
"$$SAM,510,15:49:19,52.025213,-1.831501,29521,12,-21.17,14.24,2.67,237.125*2D6D","F5APQ,G8DJN,F80106,G8FJG_azel,PE2BZ,F59665,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",12,510,15:49:19,0:00:17,52.025213,-1.831501,29521,7.00,-0.11,12,-21.17,14.24,2.67,237.125,-18.875,510,,15:49:19,12,-21.17,14.24,2.67,,237.125
"$$SAM,511,15:49:37,52.025262,-1.838126,29642,12,-21.37,13.94,2.57,237.0*8D4E","JDL,G8DJN,F80106,G8FJG_azel,F5APQ,F59665,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,511,15:49:37,0:00:18,52.025262,-1.838126,29642,6.72,-0.28,12,-21.37,13.94,2.57,237,-19,511,,15:49:37,12,-21.37,13.94,2.57,,237
"$$SAM,512,15:49:53,52.024964,-1.844515,29756,12,-21.41,13.74,2.57,237.125*1A16","JDL,G8DJN,F5APQ,G8DXZ,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G6GZH",10,512,15:49:53,0:00:16,52.024964,-1.844515,29756,7.13,0.40,12,-21.41,13.74,2.57,237.125,-18.875,512,,15:49:53,12,-21.41,13.74,2.57,,237.125
"$$SAM,513,15:50:10,52.024772,-1.851067,29882,12,-19.08,13.5,2.31,237.125*2835","PE2BZ,G8DJN,G8FJG_azel,G8DXZ,F5APQ,PE1BIA,G8KNN,G7SVI,PE1ANS,G6GZH",10,513,15:50:10,0:00:17,52.024772,-1.851067,29882,7.41,0.29,12,-19.08,13.5,2.31,237.125,-18.875,513,,15:50:10,12,-19.08,13.5,2.31,,237.125
"$$SAM,514,15:50:28,52.024739,-1.8578,30012,12,-19.44,13.28,2.46,237.125*8609","F5APQ,G8DJN,G8FJG_azel,G8DXZ,F59665,PE2BZ,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",13,514,15:50:28,0:00:18,52.024739,-1.8578,30012,7.22,-0.19,12,-19.44,13.28,2.46,237.125,-18.875,514,,15:50:28,12,-19.44,13.28,2.46,,237.125
"$$SAM,515,15:50:46,52.024951,-1.863899,30140,12,-20.21,13.01,2.44,237.375*76D2","F5APQ,G8DJN,G8FJG_azel,G8DXZ,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,515,15:50:46,0:00:18,52.024951,-1.863899,30140,7.11,-0.11,12,-20.21,13.01,2.44,237.375,-18.625,515,,15:50:46,12,-20.21,13.01,2.44,,237.375
"$$SAM,516,15:51:01,52.025256,-1.86938,30251,12,-20.35,12.78,2.5,237.25*FA61","PE2BZ,G8DJN,G8FJG_azel,F5APQ,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",12,516,15:51:01,0:00:15,52.025256,-1.86938,30251,7.40,0.29,12,-20.35,12.78,2.5,237.25,-18.75,516,,15:51:01,12,-20.35,12.78,2.5,,237.25
"$$SAM,517,15:51:19,52.025993,-1.87638,30374,12,-19.92,12.6,2.45,237.25*A7B5","F5APQ,G8DJN,F80106,G8FJG_azel,PE2BZ,F59665,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,517,15:51:19,0:00:18,52.025993,-1.87638,30374,6.83,-0.57,12,-19.92,12.6,2.45,237.25,-18.75,517,,15:51:19,12,-19.92,12.6,2.45,,237.25
"$$SAM,518,15:51:35,52.02646,-1.88304,30482,12,-19.95,12.36,2.44,237.375*859A","PE2BZ,G8DJN,G8FJG_azel,F5APQ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",11,518,15:51:35,0:00:16,52.02646,-1.88304,30482,6.75,-0.08,12,-19.95,12.36,2.44,237.375,-18.625,518,,15:51:35,12,-19.95,12.36,2.44,,237.375
"$$SAM,519,15:51:52,52.026881,-1.890715,30600,12,-20.07,12.18,2.42,237.25*359D","G8DJN,G8FJG_azel,G8DXZ,F5APQ,F80106,PE1ANS,G8FJG-V,G6GZH",8,519,15:51:52,0:00:17,52.026881,-1.890715,30600,6.94,0.19,12,-20.07,12.18,2.42,237.25,-18.75,519,,15:51:52,12,-20.07,12.18,2.42,,237.25
"$$SAM,520,15:52:10,52.027197,-1.899498,30716,12,-20.31,12.12,2.35,237.375*701D","F5APQ,G8DJN,G8FJG_azel,G8DXZ,F59665,PE2BZ,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",14,520,15:52:10,0:00:18,52.027197,-1.899498,30716,6.44,-0.50,12,-20.31,12.12,2.35,237.375,-18.625,520,,15:52:10,12,-20.31,12.12,2.35,,237.375
"$$SAM,521,15:52:28,52.02749,-1.907706,30836,12,-20.18,11.8,2.32,237.375*DBEA","F5APQ,G8FJG_azel,G8DXZ,F59665,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",12,521,15:52:28,0:00:18,52.02749,-1.907706,30836,6.67,0.22,12,-20.18,11.8,2.32,237.375,-18.625,521,,15:52:28,12,-20.18,11.8,2.32,,237.375
"$$SAM,522,15:52:43,52.02765,-1.914658,30931,12,-20.8,11.61,2.32,237.375*C2B8","F5APQ,F80106,G8FJG_azel,G8DXZ,PE2BZ,F59665,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",12,522,15:52:43,0:00:15,52.02765,-1.914658,30931,6.33,-0.33,12,-20.8,11.61,2.32,237.375,-18.625,522,,15:52:43,12,-20.8,11.61,2.32,,237.375
"$$SAM,523,15:53:01,52.027089,-1.923675,30789,12,-20.85,12.01,2.32,237.375*6F69","PE2BZ,F80106,G8FJG_azel,G8DXZ,F5APQ,F59665,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",13,523,15:53:01,0:00:18,52.027089,-1.923675,30789,-7.89,-14.22,12,-20.85,12.01,2.32,237.375,-18.625,523,,15:53:01,12,-20.85,12.01,2.32,,237.375
"$$SAM,524,15:53:19,52.027171,-1.93181,29842,12,-21.41,13.51,2.34,237.375*A711","PE2BZ,G8DJN,G8FJG_azel,G8DXZ,F5APQ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,524,15:53:19,0:00:18,52.027171,-1.93181,29842,-52.61,-44.72,12,-21.41,13.51,2.34,237.375,-18.625,524,,15:53:19,12,-21.41,13.51,2.34,,237.375
"$$SAM,525,15:53:36,52.027309,-1.937875,28975,12,-21.88,15.32,2.3,237.125*3412","F5APQ,G8DJN,G8FJG_azel,G8DXZ,PE2BZ,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",12,525,15:53:36,0:00:17,52.027309,-1.937875,28975,-51.00,1.61,12,-21.88,15.32,2.3,237.125,-18.875,525,,15:53:36,12,-21.88,15.32,2.3,,237.125
"$$SAM,526,15:53:52,52.027777,-1.942316,28209,12,-22.83,16.97,2.41,236.875*FF13","PE2BZ,G8DJN,F80106,G8FJG_azel,G8DXZ,F5APQ,F59665,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",14,526,15:53:52,0:00:16,52.027777,-1.942316,28209,-47.88,3.13,12,-22.83,16.97,2.41,236.875,-19.125,526,,15:53:52,12,-22.83,16.97,2.41,,236.875
"$$SAM,527,15:54:10,52.029243,-1.94678,27394,12,-24.75,19.1,2.5,236.375*F229","PE2BZ,G8FJG_azel,G8DXZ,F5APQ,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",11,527,15:54:10,0:00:18,52.029243,-1.94678,27394,-45.28,2.60,12,-24.75,19.1,2.5,236.375,-19.625,527,,15:54:10,12,-24.75,19.1,2.5,,236.375
"$$SAM,528,15:54:27,52.030487,-1.95074,26670,12,-25.28,21.41,2.49,235.875*C02C","F5APQ,G8DJN,G8FJG_azel,G8DXZ,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",11,528,15:54:27,0:00:17,52.030487,-1.95074,26670,-42.59,2.69,12,-25.28,21.41,2.49,235.875,-20.125,528,,15:54:27,12,-25.28,21.41,2.49,,235.875
"$$SAM,529,15:54:43,52.032071,-1.954897,26016,12,-25.44,23.26,2.56,235.75*639C","PE2BZ,G8DJN,F80106,G8FJG_azel,G8DXZ,F5APQ,F59665,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",13,529,15:54:43,0:00:16,52.032071,-1.954897,26016,-40.88,1.71,12,-25.44,23.26,2.56,235.75,-20.25,529,,15:54:43,12,-25.44,23.26,2.56,,235.75
"$$SAM,530,15:55:01,52.033246,-1.95889,25312,12,-26.37,25.93,2.57,235.25*E6BC","PE2BZ,G8DJN,G8FJG_azel,G8DXZ,F5APQ,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",13,530,15:55:01,0:00:18,52.033246,-1.95889,25312,-39.11,1.76,12,-26.37,25.93,2.57,235.25,-20.75,530,,15:55:01,12,-26.37,25.93,2.57,,235.25
"$$SAM,531,15:55:18,52.034264,-1.960987,24682,12,-25.59,28.34,2.48,234.625*8990","F5APQ,G8FJG_azel,0x17,G8DXZ,PE2BZ,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH",12,531,15:55:18,0:00:17,52.034264,-1.960987,24682,-37.06,2.05,12,-25.59,28.34,2.48,234.625,-21.375,531,,15:55:18,12,-25.59,28.34,2.48,,234.625
"$$SAM,532,15:55:36,52.035808,-1.963588,24048,12,-27.41,31.16,2.63,234.125*5E93","F5APQ,G8FJG_azel,0x17,G8DXZ,F59665,PE2BZ,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",14,532,15:55:36,0:00:18,52.035808,-1.963588,24048,-35.22,1.84,12,-27.41,31.16,2.63,234.125,-21.875,532,,15:55:36,12,-27.41,31.16,2.63,,234.125
"$$SAM,533,15:55:54,52.037399,-1.965416,23434,12,-27.17,33.54,2.45,233.875*B6F1","F5APQ,F80106,G8FJG_azel,0x17,G8DXZ,PE2BZ,F59665,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",14,533,15:55:54,0:00:18,52.037399,-1.965416,23434,-34.11,1.11,12,-27.17,33.54,2.45,233.875,-22.125,533,,15:55:54,12,-27.17,33.54,2.45,,233.875
"$$SAM,534,15:56:09,52.038672,-1.966269,22944,12,-28.42,36.24,2.67,233.625*22D1","PE2BZ,G8DJN,F80106,G8FJG_azel,0x17,G8DXZ,F5APQ,F59665,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",15,534,15:56:09,0:00:15,52.038672,-1.966269,22944,-32.67,1.44,12,-28.42,36.24,2.67,233.625,-22.375,534,,15:56:09,12,-28.42,36.24,2.67,,233.625
"$$SAM,535,15:56:27,52.040397,-1.967225,22379,12,-27.38,38.99,2.66,233.375*0A30","PE2BZ,G8DJN,G8FJG_azel,0x17,G8DXZ,F5APQ,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",14,535,15:56:27,0:00:18,52.040397,-1.967225,22379,-31.39,1.28,12,-27.38,38.99,2.66,233.375,-22.625,535,,15:56:27,12,-27.38,38.99,2.66,,233.375
"$$SAM,536,15:56:45,52.041924,-1.967291,21836,12,-29.8,42.17,2.79,233.0*1C11","PE2BZ,G8DJN,G8FJG_azel,0x17,G8DXZ,F5APQ,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",14,536,15:56:45,0:00:18,52.041924,-1.967291,21836,-30.17,1.22,12,-29.8,42.17,2.79,233,-23,536,,15:56:45,12,-29.8,42.17,2.79,,233
"$$SAM,537,15:57:02,52.0434,-1.967484,21342,12,-28.95,45.39,2.77,232.75*6450","F5APQ,G8DJN,F80106,G8FJG_azel,0x17,G8DXZ,PE2BZ,F59665,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",15,537,15:57:02,0:00:17,52.0434,-1.967484,21342,-29.06,1.11,12,-28.95,45.39,2.77,232.75,-23.25,537,,15:57:02,12,-28.95,45.39,2.77,,232.75
"$$SAM,538,15:57:18,52.04466,-1.967786,20892,12,-27.79,48.48,2.74,232.625*254F","PE2BZ,G8DJN,G8FJG_azel,0x17,G8DXZ,F5APQ,F80106,PE1BIA,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",14,538,15:57:18,0:00:16,52.04466,-1.967786,20892,-28.13,0.93,12,-27.79,48.48,2.74,232.625,-23.375,538,,15:57:18,12,-27.79,48.48,2.74,,232.625
"$$SAM,539,15:57:36,52.045519,-1.968295,20403,12,-27.55,52.01,2.78,232.0*A811","F5APQ,G8DJN,G8FJG_azel,0x17,G8DXZ,PE2BZ,F80106,G8KNN,PE1ANS,G8FJG-V,G6GZH,JDL",12,539,15:57:36,0:00:18,52.045519,-1.968295,20403,-27.17,0.96,12,-27.55,52.01,2.78,232,-24,539,,15:57:36,12,-27.55,52.01,2.78,,232
"$$SAM,540,15:57:53,52.04681,-1.968092,19957,12,-28.11,55.57,2.83,231.625*BB99","F5APQ,G8DJN,G8FJG_azel,0x17,G8DXZ,PE2BZ,F80106,G8KNN,G7SVI,PE1ANS,G8FJG-V,G6GZH,JDL",13,540,15:57:53,0:00:17,52.04681,-1.968092,19957,-26.24,0.93,12,-28.11,55.57,2.83,231.625,-24.375,540,,15:57:53,12,-28.11,55.57,2.83,,231.625
